"season_type","week","posteam","defteam","qtr","down","ydstogo","ydsnet","shotgun","pass_location","pass_length","air_yards","complete_pass","incomplete_pass","interception","passer","passer_player_id","passer_player_name"
"REG",12,"NO","BUF",2,1,10,16,0,"left","short",1,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,2,1,16,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,1,10,16,0,"right","short",-4,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,2,10,16,1,"left","short",0,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,3,10,16,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,4,2,16,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,1,10,38,1,"right","short",4,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,2,3,38,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,3,2,38,0,"right","short",14,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,1,10,38,1,"left","short",1,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,2,9,38,1,"middle","short",4,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,3,3,38,1,NA,NA,NA,0,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,4,6,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,NA,0,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,1,10,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,2,8,11,1,"right","short",8,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,3,1,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,4,1,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,1,10,11,1,"right","deep",22,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,2,10,11,1,"right","short",9,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,3,10,11,1,"middle","short",3,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",2,4,10,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,1,10,15,0,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",2,1,20,15,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,2,18,15,1,"right","short",7,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,3,6,15,1,"left","short",-1,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,1,10,15,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,2,6,15,1,"left","short",12,0,0,1,"J.Allen","00-0034857","J.Allen"
"REG",12,"NO","BUF",2,1,10,2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,2,10,2,1,NA,NA,NA,0,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,NA,NA,2,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"NO","BUF",2,3,18,2,1,"middle","short",1,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,NA,NA,2,NA,0,2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",2,4,8,2,0,"left","short",9,0,1,0,"B.Gillikin","00-0035859","B.Gillikin"
"REG",12,"BUF","NO",2,1,10,39,1,"left","short",5,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,2,1,39,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,1,10,39,1,"right","short",1,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,2,6,39,1,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",2,3,3,39,1,"left","deep",17,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",2,1,10,39,1,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",2,1,5,39,1,"middle","short",3,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,NA,NA,2,NA,0,39,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",2,2,1,39,0,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",2,2,6,39,1,"left","short",2,0,0,1,"J.Allen","00-0034857","J.Allen"
"REG",12,"NO","BUF",2,1,10,-1,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,2,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"BUF","NO",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,2,11,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,3,7,75,1,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",3,1,10,75,1,"left","short",5,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,2,3,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,3,2,75,1,"right","short",12,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,1,10,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,1,10,75,1,"right","short",-4,0,1,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,2,10,75,1,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",3,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,1,5,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,2,5,75,0,"left","short",4,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,NA,0,4,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,1,10,4,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,2,8,4,1,"right","deep",29,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",3,3,8,4,1,NA,NA,NA,0,0,0,"T.Siemian",NA,NA
"REG",12,"NO","BUF",3,4,6,4,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,1,10,53,1,"right","short",15,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,1,10,53,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",3,2,15,53,1,NA,NA,NA,0,0,0,"J.Allen",NA,NA
"REG",12,"BUF","NO",3,3,6,53,1,"right","short",4,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,4,2,53,0,"right","short",10,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",3,NA,0,53,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,1,10,75,0,"left","short",0,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",3,2,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,3,9,75,1,"left","deep",17,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",3,1,10,75,0,"right","short",0,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",3,2,10,75,1,"right","short",-2,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",3,3,1,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,2,15,75,1,"left","deep",19,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",3,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,1,15,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",3,NA,0,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"NO","BUF",4,2,11,75,1,"right","short",11,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,NA,0,75,0,NA,NA,NA,0,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"BUF","NO",4,NA,0,20,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,1,10,20,0,"right","short",5,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",4,2,5,20,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,1,10,20,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,2,7,20,1,"left","short",6,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",4,3,1,20,1,"left","short",15,0,1,0,"J.Allen","00-0034857","J.Allen"
"REG",12,NA,NA,4,NA,0,20,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,4,NA,0,20,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,4,1,20,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,1,10,4,1,"left","short",-3,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,2,13,4,1,"right","deep",21,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,3,13,4,1,"middle","short",1,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,4,6,4,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,1,10,51,1,"left","deep",23,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",4,1,10,51,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,2,8,51,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,3,10,51,1,"left","short",-2,1,0,0,"J.Allen","00-0034857","J.Allen"
"REG",12,"BUF","NO",4,NA,0,51,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,NA,0,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,1,10,16,1,"right","short",-5,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,2,4,16,1,"middle","short",3,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,3,1,16,1,"middle","short",2,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,1,10,16,1,"right","short",-7,0,1,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,NA,NA,4,NA,0,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,2,10,16,1,"right","deep",21,0,0,1,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"BUF","NO",4,1,10,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,2,6,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,3,3,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,4,5,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"BUF","NO",4,4,10,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,1,10,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,2,7,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,3,7,37,1,"middle","short",13,1,0,0,"T.Siemian","00-0032156","T.Siemian"
"REG",12,"NO","BUF",4,1,10,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,2,10,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,4,NA,0,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"NO","BUF",4,3,6,37,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,1,10,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,2,7,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"NO","BUF",4,3,5,37,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,4,NA,0,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"MIA","CAR",1,NA,0,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,1,10,33,1,"left","short",1,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,2,8,33,1,"right","short",0,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,1,10,33,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,2,10,33,1,"middle","short",-3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,3,11,33,1,"middle","short",9,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,1,10,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,2,7,33,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,3,5,33,1,NA,NA,NA,0,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,4,23,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,1,10,4,1,"middle","short",6,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",1,2,10,4,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,3,6,4,1,"right","short",4,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",1,4,6,4,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,NA,0,4,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,2,6,75,1,"right","short",2,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",1,3,6,75,1,"middle","deep",37,1,0,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",1,1,7,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,2,3,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,3,1,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,NA,0,22,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,1,10,22,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,2,4,22,1,"left","short",-3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,1,10,22,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,2,7,22,1,"middle","short",10,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,1,10,22,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",1,2,9,22,1,"middle","short",3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,3,3,22,1,NA,NA,NA,0,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",1,4,11,22,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,1,10,31,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,1,10,31,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",1,2,5,31,1,"left","short",2,1,0,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",1,NA,0,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"CAR","MIA",2,3,1,31,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,10,31,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,2,8,31,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,3,5,31,1,"right","short",13,0,0,1,"C.Newton","00-0027939","C.Newton"
"REG",12,"MIA","CAR",2,1,10,5,1,"left","short",0,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,2,10,5,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,3,5,5,1,"middle","short",12,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,4,5,5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,10,-5,1,NA,NA,NA,0,0,0,"C.Newton",NA,NA
"REG",12,"CAR","MIA",2,1,16,-5,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,2,15,-5,1,"right","deep",17,0,0,1,"C.Newton","00-0027939","C.Newton"
"REG",12,"MIA","CAR",2,1,9,9,0,"left","short",-2,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,2,9,9,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,3,9,9,1,"left","short",9,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,NA,0,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,NA,0,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,10,-2,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,2,9,-2,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,3,12,-2,1,"right","deep",37,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,4,12,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,1,10,73,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,2,8,73,0,"middle","short",14,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,1,10,73,1,"right","short",-1,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,2,1,73,0,"middle","short",5,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,3,1,73,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,1,3,73,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,NA,0,73,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,NA,0,-5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,10,-5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,15,-5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,2,15,-5,1,"left","short",-5,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,3,15,-5,1,"middle","short",1,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,4,15,-5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,1,10,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,2,8,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,3,3,7,1,"right","short",3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,NA,NA,2,NA,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"MIA","CAR",2,1,10,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,2,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,2,13,7,1,"right","short",-5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,NA,NA,2,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,3,8,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,3,13,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,3,18,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,2,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,4,15,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,10,13,1,"middle","short",-4,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,2,10,13,1,"middle","short",3,1,0,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,1,10,13,1,"middle","short",0,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,2,10,13,1,"middle","short",2,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,3,10,13,1,"right","short",8,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",2,4,10,13,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,1,10,28,1,"middle","short",4,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,2,5,28,1,"left","short",7,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,1,10,28,1,"middle","short",11,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,NA,NA,2,NA,0,28,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,1,10,28,1,"middle","short",5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,NA,NA,2,NA,0,28,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",2,1,10,28,1,"left","short",3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",2,2,3,28,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",2,1,10,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,NA,NA,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",12,"CAR","MIA",3,NA,0,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,1,10,24,1,"right","short",3,1,0,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,2,6,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,3,1,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,4,2,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,1,10,24,1,"right","deep",16,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,2,10,24,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,2,15,24,1,"right","short",11,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,3,15,24,1,"middle","short",4,1,0,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,4,8,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,1,10,80,1,"left","short",5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",3,2,3,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,3,1,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,1,10,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,2,10,80,1,"left","short",0,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",3,3,6,80,1,"right","short",11,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",3,1,10,80,1,"left","short",2,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",3,1,10,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,2,8,80,1,NA,NA,NA,0,0,0,"T.Tagovailoa",NA,NA
"REG",12,"MIA","CAR",3,2,18,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,1,10,80,1,"left","short",0,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",3,2,1,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,1,5,80,1,"left","short",2,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",12,"MIA","CAR",3,2,3,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,NA,0,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,NA,0,-24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,1,10,-24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"CAR","MIA",3,1,20,-24,1,"right","short",0,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,2,20,-24,1,NA,NA,NA,0,0,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,3,34,-24,1,"middle","short",1,0,1,0,"C.Newton","00-0027939","C.Newton"
"REG",12,"CAR","MIA",3,4,34,-24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,1,10,19,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",12,"MIA","CAR",3,2,7,19,1,NA,NA,NA,0,0,0,NA,NA,NA
